game_id,game_no,team,player_name,starter,minutes,minutes_float,points,rebounds,assists,steals,blocks,turnovers,fouls,fgm,fga,fg_pct,three_pm,three_pa,three_pct,ftm,fta,ft_pct,efficiency,source_url
125123-PHI-LBN,12,Philippines,Jack Animam,TRUE,32:25:00,32.42,14,16,5,3,0,2,4,6,11,54.5,0,0,0,2,8,25,25,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
125123-PHI-LBN,12,Philippines,Louna Ozar,TRUE,16:08,16.13,0,1,3,1,0,0,3,0,4,0,0,3,0,0,0,0,1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
125123-PHI-LBN,12,Philippines,Angelica Surada,TRUE,18:11,18.18,0,1,1,0,0,0,2,0,3,0,0,1,0,0,0,0,-1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
125123-PHI-LBN,12,Philippines,Ella Fajardo,FALSE,1:58,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
125123-PHI-LBN,12,Philippines,Yvette Marie Villanueva,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
125123-PHI-LBN,12,Philippines,Vanessa De Jesus,TRUE,33:53:00,33.88,13,4,2,1,0,4,2,5,15,33.3,1,7,14.3,2,2,100,6,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
125123-PHI-LBN,12,Philippines,Sumayah Sugapong,FALSE,22:44,22.73,14,5,3,2,0,1,3,6,15,40,0,4,0,2,2,100,14,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
125123-PHI-LBN,12,Philippines,Khate Castillo,FALSE,4:38,4.63,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
125123-PHI-LBN,12,Lebanon,Amar Mansour,TRUE,30:46:00,30.77,7,9,1,0,0,7,1,2,7,28.6,1,3,33.3,2,2,100,5,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
125123-PHI-LBN,12,Lebanon,Mariam Jomaa,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
125123-PHI-LBN,12,Lebanon,PERLA BOU NASR,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
125123-PHI-LBN,12,Lebanon,Jillian Archer,TRUE,34:32:00,34.53,23,10,3,1,0,4,4,9,14,64.3,0,1,0,5,7,71.4,26,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
125123-PHI-LBN,12,Lebanon,Rebecca Akl,TRUE,34:34:00,34.57,13,7,4,1,0,4,3,2,9,22.2,1,4,25,8,11,72.7,11,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
125123-PHI-LBN,12,Lebanon,Tina Rita Raffoul,FALSE,9:51,9.85,0,0,0,1,0,1,3,0,1,0,0,1,0,0,0,0,-1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
125123-PHI-LBN,12,Lebanon,Nour Labban,FALSE,4:23,4.38,2,0,1,0,0,2,0,1,1,100,0,0,0,0,0,0,1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
125123-PHI-LBN,12,Lebanon,Daniella Fayad,TRUE,20:42,20.7,3,5,2,0,0,0,1,1,6,16.7,1,6,16.7,0,0,0,5,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
125123-PHI-LBN,12,Lebanon,Maria Ghaleb,FALSE,15:59,15.98,6,1,2,1,1,1,4,3,7,42.9,0,2,0,0,0,0,6,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
125123-PHI-LBN,12,Lebanon,Maygen Naassan,FALSE,24:18:00,24.3,6,2,2,2,0,1,1,0,1,0,0,0,0,6,8,75,8,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
125123-PHI-LBN,12,Lebanon,Zena Ramiz Elias,TRUE,24:55:00,24.92,10,6,1,0,0,2,1,5,12,41.7,0,3,0,0,0,0,8,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
125123-PHI-LBN,12,Lebanon,Melody Saneh,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/125123-PHI-LBN
126778-KOR-PHI,13,Korea,Yusun HONG,FALSE,8:29,8.48,2,3,1,0,0,1,5,1,1,100,0,0,0,0,0,0,5,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126778-KOR-PHI
126778-KOR-PHI,13,Korea,Myung Kuwan Lee,FALSE,17:38,17.63,6,2,3,2,0,1,2,2,4,50,2,3,66.7,0,0,0,10,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126778-KOR-PHI
126778-KOR-PHI,13,Korea,Haeran Lee,FALSE,19:45,19.75,24,3,1,1,0,0,2,10,13,76.9,3,4,75,1,2,50,25,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126778-KOR-PHI
126778-KOR-PHI,13,Korea,Yoolim Kang,TRUE,21:26,21.43,21,2,2,1,0,1,1,6,9,66.7,6,9,66.7,3,3,100,22,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126778-KOR-PHI
126778-KOR-PHI,13,Korea,Jihyun Park,TRUE,28:46:00,28.77,15,9,5,4,0,1,0,6,13,46.2,2,6,33.3,1,2,50,24,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126778-KOR-PHI
126778-KOR-PHI,13,Korea,Juyeon Lee,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126778-KOR-PHI
126778-KOR-PHI,13,Korea,Jisu Park,TRUE,19:26,19.43,14,7,3,3,2,2,1,6,12,50,0,1,0,2,2,100,21,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126778-KOR-PHI
126778-KOR-PHI,13,Korea,Isaem Choi,TRUE,22:32,22.53,6,3,1,0,0,2,1,3,6,50,0,3,0,0,0,0,5,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126778-KOR-PHI
126778-KOR-PHI,13,Korea,Yeeun Heo,FALSE,21:25,21.42,7,3,8,2,0,0,3,3,6,50,0,2,0,1,1,100,17,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126778-KOR-PHI
126778-KOR-PHI,13,Korea,Leeseul Kang,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126778-KOR-PHI
126778-KOR-PHI,13,Korea,Heji An,TRUE,18:35,18.58,0,1,5,0,0,3,1,0,2,0,0,1,0,0,0,0,1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126778-KOR-PHI
126778-KOR-PHI,13,Korea,Jihyun Shin,FALSE,21:58,21.97,9,0,4,0,0,1,1,3,6,50,3,4,75,0,0,0,9,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126778-KOR-PHI
126778-KOR-PHI,13,Philippines,Cielo Pagdulagan,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126778-KOR-PHI
126778-KOR-PHI,13,Philippines,Naomi Natalie Panganiban,TRUE,25:35:00,25.58,19,4,3,2,0,0,2,6,14,42.9,3,9,33.3,4,4,100,20,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126778-KOR-PHI
126778-KOR-PHI,13,Philippines,Kent Jane Pastrana,FALSE,19:12,19.2,8,6,2,2,0,2,2,3,11,27.3,1,5,20,1,2,50,7,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126778-KOR-PHI
126778-KOR-PHI,13,Philippines,Quinn Kacey Dela Rosa,FALSE,20:44,20.73,10,4,2,1,1,1,0,4,6,66.7,0,1,0,2,4,50,13,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126778-KOR-PHI
126778-KOR-PHI,13,Philippines,Jack Animam,TRUE,26:14:00,26.23,3,7,2,3,0,2,2,1,6,16.7,0,0,0,1,2,50,7,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126778-KOR-PHI
126778-KOR-PHI,13,Philippines,Louna Ozar,TRUE,21:24,21.4,10,1,3,0,0,3,2,4,7,57.1,2,2,100,0,0,0,8,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126778-KOR-PHI
126778-KOR-PHI,13,Philippines,Angelica Surada,TRUE,21:31,21.52,2,2,0,0,0,0,2,1,1,100,0,0,0,0,0,0,4,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126778-KOR-PHI
126778-KOR-PHI,13,Philippines,Ella Fajardo,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126778-KOR-PHI
126778-KOR-PHI,13,Philippines,Yvette Marie Villanueva,FALSE,1:51,1.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126778-KOR-PHI
126778-KOR-PHI,13,Philippines,Vanessa De Jesus,TRUE,33:58:00,33.97,15,2,3,0,0,6,0,6,14,42.9,3,5,60,0,0,0,6,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126778-KOR-PHI
126778-KOR-PHI,13,Philippines,Sumayah Sugapong,FALSE,21:26,21.43,4,0,1,1,0,3,2,1,5,20,0,1,0,2,2,100,-1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126778-KOR-PHI
126778-KOR-PHI,13,Philippines,Khate Castillo,FALSE,8:05,8.08,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-2,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126778-KOR-PHI
126779-JPN-NZL,14,Japan,Monica Okoye,FALSE,9:49,9.82,3,1,0,0,1,0,1,1,2,50,1,1,100,0,0,0,4,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
126779-JPN-NZL,14,Japan,Miwa Kuribayashi,FALSE,6:50,6.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
126779-JPN-NZL,14,Japan,Nanako Todo,FALSE,18:46,18.77,9,3,1,0,0,1,2,3,7,42.9,3,5,60,0,0,0,8,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
126779-JPN-NZL,14,Japan,Anri Hoshi,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
126779-JPN-NZL,14,Japan,Yuki Miyazawa,FALSE,20:44,20.73,11,10,2,0,0,0,1,5,9,55.6,1,4,25,0,0,0,19,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
126779-JPN-NZL,14,Japan,Minami Yabu,FALSE,24:12:00,24.2,2,1,2,0,0,0,2,1,9,11.1,0,6,0,0,0,0,-3,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
126779-JPN-NZL,14,Japan,Kokoro Tanaka,TRUE,22:50,22.83,17,2,4,2,0,3,4,7,12,58.3,2,4,50,1,2,50,16,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
126779-JPN-NZL,14,Japan,Ramu Tokashiki,TRUE,17:26,17.43,5,5,1,1,0,2,3,2,4,50,0,1,0,1,2,50,7,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
126779-JPN-NZL,14,Japan,Maki Takada,TRUE,25:11:00,25.18,6,6,1,1,0,0,0,3,5,60,0,1,0,0,0,0,12,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
126779-JPN-NZL,14,Japan,Mai Kawai,FALSE,12:39,12.65,5,1,6,0,0,0,1,2,4,50,1,2,50,0,0,0,10,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
126779-JPN-NZL,14,Japan,Stephanie Mawuli,TRUE,15:11,15.18,6,1,0,1,0,2,2,1,3,33.3,1,3,33.3,3,6,50,1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
126779-JPN-NZL,14,Japan,Norika Konno,TRUE,26:22:00,26.37,13,2,4,1,1,1,2,6,11,54.5,1,3,33.3,0,0,0,15,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
126779-JPN-NZL,14,New Zealand,Charlotte Whittaker,FALSE,20:25,20.42,6,3,1,0,0,0,1,2,7,28.6,0,1,0,2,2,100,5,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
126779-JPN-NZL,14,New Zealand,McKenna Dale,TRUE,34:17:00,34.28,6,5,3,2,0,0,2,2,9,22.2,2,8,25,0,0,0,9,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
126779-JPN-NZL,14,New Zealand,Tayla Dalton,TRUE,33:24:00,33.4,9,4,1,2,0,5,2,2,11,18.2,1,4,25,4,5,80,1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
126779-JPN-NZL,14,New Zealand,Olivia Williams,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
126779-JPN-NZL,14,New Zealand,Ritorya Tamilo,FALSE,1:59,1.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
126779-JPN-NZL,14,New Zealand,Ella Tofaeono,FALSE,1:12,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
126779-JPN-NZL,14,New Zealand,Esra McGoldrick,TRUE,31:40:00,31.67,28,12,2,0,3,2,2,11,17,64.7,3,4,75,3,4,75,36,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
126779-JPN-NZL,14,New Zealand,Ashlee Strawbridge,FALSE,10:06,10.1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
126779-JPN-NZL,14,New Zealand,Rebecca Kathleen Pizzey,TRUE,24:44:00,24.73,7,7,3,2,0,2,2,3,8,37.5,0,2,0,1,2,50,11,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
126779-JPN-NZL,14,New Zealand,Pahlyss Hokianga,FALSE,10:22,10.37,2,1,3,0,0,2,0,1,2,50,0,1,0,0,0,0,3,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
126779-JPN-NZL,14,New Zealand,Bailey Flavell,FALSE,7:39,7.65,4,0,0,0,0,2,0,2,4,50,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
126779-JPN-NZL,14,New Zealand,Emilia Shearer,TRUE,24:12:00,24.2,0,2,2,0,1,2,2,0,4,0,0,3,0,0,0,0,-1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
126780-INA-LBN,15,Indonesia,Angelica Jennifer Candra,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
126780-INA-LBN,15,Indonesia,Clarita Antonio,FALSE,18:40,18.67,3,1,1,0,0,1,0,1,4,25,1,4,25,0,0,0,1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
126780-INA-LBN,15,Indonesia,Kim Pierre-Louis,TRUE,36:00:00,36,16,11,1,1,2,2,3,7,18,38.9,1,3,33.3,1,3,33.3,16,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
126780-INA-LBN,15,Indonesia,Bella Alana Hasan,FALSE,8:25,8.42,3,0,0,0,0,2,1,1,3,33.3,1,1,100,0,0,0,-1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
126780-INA-LBN,15,Indonesia,Nathania Claresta Orville,FALSE,5:44,5.73,2,0,0,0,0,0,0,1,2,50,0,1,0,0,0,0,1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
126780-INA-LBN,15,Indonesia,Jesslyn Angelique Aritonang,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
126780-INA-LBN,15,Indonesia,Yuni Anggraeni,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
126780-INA-LBN,15,Indonesia,Adelaide Callista Wongsohardjo,TRUE,31:25:00,31.42,2,4,3,3,0,1,3,0,6,0,0,4,0,2,2,100,5,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
126780-INA-LBN,15,Indonesia,Faizzatus Shoimah,TRUE,19:55,19.92,8,3,1,2,0,2,5,3,8,37.5,1,4,25,1,2,50,6,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
126780-INA-LBN,15,Indonesia,Priscilla Annabel Karen,TRUE,12:22,12.37,6,1,1,0,0,1,3,1,3,33.3,0,1,0,4,6,66.7,3,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
126780-INA-LBN,15,Indonesia,Dewa Ayu Made Sriartha Kusuma,FALSE,31:38:00,31.63,6,4,4,0,1,1,4,2,10,20,0,1,0,2,2,100,6,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
126780-INA-LBN,15,Indonesia,Agustin Elya Gradita Retong,TRUE,35:51:00,35.85,11,3,8,4,0,4,3,3,6,50,1,3,33.3,4,4,100,19,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
126780-INA-LBN,15,Lebanon,Rebecca Akl,TRUE,37:01:00,37.02,26,5,5,1,0,3,0,7,15,46.7,4,8,50,8,9,88.9,25,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
126780-INA-LBN,15,Lebanon,Tina Rita Raffoul,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
126780-INA-LBN,15,Lebanon,Nour Labban,FALSE,12:35,12.58,4,3,1,1,0,1,1,2,4,50,0,2,0,0,0,0,6,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
126780-INA-LBN,15,Lebanon,Daniella Fayad,TRUE,28:08:00,28.13,7,7,0,0,0,2,2,2,9,22.2,2,8,25,1,2,50,4,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
126780-INA-LBN,15,Lebanon,Maria Ghaleb,FALSE,21:21,21.35,4,1,1,0,1,1,1,2,6,33.3,0,1,0,0,1,0,1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
126780-INA-LBN,15,Lebanon,Maygen Naassan,FALSE,23:26,23.43,0,4,2,0,1,1,1,0,4,0,0,4,0,0,0,0,2,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
126780-INA-LBN,15,Lebanon,Zena Ramiz Elias,TRUE,14:11,14.18,7,7,1,3,0,3,3,3,8,37.5,0,0,0,1,2,50,9,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
126780-INA-LBN,15,Lebanon,Melody Saneh,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
126780-INA-LBN,15,Lebanon,Amar Mansour,TRUE,33:29:00,33.48,13,8,5,3,0,3,4,4,13,30.8,1,9,11.1,4,6,66.7,15,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
126780-INA-LBN,15,Lebanon,Mariam Jomaa,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
126780-INA-LBN,15,Lebanon,PERLA BOU NASR,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
126780-INA-LBN,15,Lebanon,Jillian Archer,TRUE,29:49:00,29.82,6,12,3,0,1,2,3,3,10,30,0,0,0,0,0,0,13,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
126781-CHN-JPN,16,China,Saiqi Jia,FALSE,1:06,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
126781-CHN-JPN,16,China,Ruoyun Zhai,FALSE,6:46,6.77,3,1,0,0,1,1,0,1,2,50,1,2,50,0,0,0,3,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
126781-CHN-JPN,16,China,ZIYU ZHANG,FALSE,19:12,19.2,17,9,0,0,0,4,2,7,14,50,0,0,0,3,4,75,14,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
126781-CHN-JPN,16,China,Xinyu Luo,TRUE,32:08:00,32.13,8,4,0,2,1,0,0,3,5,60,1,3,33.3,1,2,50,12,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
126781-CHN-JPN,16,China,Xu Han,TRUE,27:23:00,27.38,18,7,7,2,0,1,0,7,19,36.8,2,4,50,2,2,100,21,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
126781-CHN-JPN,16,China,Zhenqi Pan,FALSE,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
126781-CHN-JPN,16,China,Sijing Huang,FALSE,15:17,15.28,3,3,4,0,0,1,1,1,6,16.7,0,5,0,1,1,100,4,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
126781-CHN-JPN,16,China,Ru Zhang,TRUE,18:08,18.13,1,5,2,0,0,1,2,0,2,0,0,0,0,1,4,25,2,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
126781-CHN-JPN,16,China,Liwei Yang,FALSE,27:54:00,27.9,7,2,9,1,0,3,2,3,7,42.9,1,4,25,0,0,0,12,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
126781-CHN-JPN,16,China,Shuyu Yang,TRUE,35:57:00,35.95,19,1,4,0,1,3,3,6,12,50,1,5,20,6,6,100,16,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
126781-CHN-JPN,16,China,Yuan Li,TRUE,3:25,3.42,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
126781-CHN-JPN,16,China,Siyu Wang,FALSE,12:44,12.73,5,2,2,0,0,1,1,2,2,100,0,0,0,1,1,100,8,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
126781-CHN-JPN,16,Japan,Monica Okoye,FALSE,2:53,2.88,3,0,0,0,0,0,1,1,2,50,1,2,50,0,0,0,2,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
126781-CHN-JPN,16,Japan,Miwa Kuribayashi,FALSE,7:16,7.27,2,3,0,0,0,0,2,1,4,25,0,0,0,0,0,0,2,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
126781-CHN-JPN,16,Japan,Nanako Todo,FALSE,13:25,13.42,8,1,1,1,0,0,3,3,6,50,2,5,40,0,0,0,8,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
126781-CHN-JPN,16,Japan,Anri Hoshi,FALSE,7:27,7.45,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,-1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
126781-CHN-JPN,16,Japan,Yuki Miyazawa,FALSE,26:30:00,26.5,18,9,5,1,0,5,1,6,10,60,4,6,66.7,2,2,100,24,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
126781-CHN-JPN,16,Japan,Minami Yabu,FALSE,11:05,11.08,0,2,1,0,0,1,2,0,3,0,0,2,0,0,0,0,-1,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
126781-CHN-JPN,16,Japan,Kokoro Tanaka,TRUE,30:02:00,30.03,27,2,5,2,0,4,2,10,16,62.5,5,9,55.6,2,2,100,26,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
126781-CHN-JPN,16,Japan,Ramu Tokashiki,TRUE,18:53,18.88,5,3,1,0,0,0,3,2,6,33.3,0,0,0,1,2,50,4,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
126781-CHN-JPN,16,Japan,Maki Takada,TRUE,24:28:00,24.47,4,6,1,0,0,1,2,2,6,33.3,0,3,0,0,0,0,6,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
126781-CHN-JPN,16,Japan,Mai Kawai,FALSE,9:58,9.97,2,1,3,0,0,1,0,1,1,100,0,0,0,0,0,0,5,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
126781-CHN-JPN,16,Japan,Stephanie Mawuli,TRUE,27:24:00,27.4,7,4,1,2,1,0,2,3,5,60,1,3,33.3,0,0,0,13,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
126781-CHN-JPN,16,Japan,Norika Konno,TRUE,20:39,20.65,14,3,4,0,0,0,1,5,9,55.6,3,4,75,1,2,50,16,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
